DATETIME,LOAD
22JUN2020:20:30:00,1162
22JUN2020:20:45:00,1168
22JUN2020:21:00:00,1165
22JUN2020:21:15:00,1156
22JUN2020:21:30:00,1158
22JUN2020:21:45:00,1166
22JUN2020:22:00:00,1183
22JUN2020:22:15:00,1198
22JUN2020:22:30:00,1218
22JUN2020:22:45:00,1236
22JUN2020:23:00:00,1253
22JUN2020:23:15:00,1265
22JUN2020:23:30:00,1272
22JUN2020:23:45:00,1269
23JUN2020:00:00:00,1257
23JUN2020:00:15:00,1238
23JUN2020:00:30:00,1217
23JUN2020:00:45:00,1195
23JUN2020:01:00:00,1170
23JUN2020:01:15:00,1147
23JUN2020:01:30:00,1122
23JUN2020:01:45:00,1103
23JUN2020:02:00:00,1084
23JUN2020:02:15:00,1065
23JUN2020:02:30:00,1047
23JUN2020:02:45:00,1029
23JUN2020:03:00:00,1014
23JUN2020:03:15:00,1000
23JUN2020:03:30:00,987
23JUN2020:03:45:00,975
23JUN2020:04:00:00,964
23JUN2020:04:15:00,954
23JUN2020:04:30:00,945
23JUN2020:04:45:00,943
23JUN2020:05:00:00,938
23JUN2020:05:15:00,934
23JUN2020:05:30:00,926
23JUN2020:05:45:00,919
23JUN2020:06:00:00,909
23JUN2020:06:15:00,898
23JUN2020:06:30:00,892
23JUN2020:06:45:00,893
23JUN2020:07:00:00,898
23JUN2020:07:15:00,907
23JUN2020:07:30:00,920
23JUN2020:07:45:00,936
23JUN2020:08:00:00,952
23JUN2020:08:15:00,972
23JUN2020:08:30:00,996
23JUN2020:08:45:00,1020
23JUN2020:09:00:00,1043
23JUN2020:09:15:00,1070
23JUN2020:09:30:00,1100
23JUN2020:09:45:00,1125
23JUN2020:10:00:00,1152
23JUN2020:10:15:00,1175
23JUN2020:10:30:00,1189
23JUN2020:10:45:00,1204
23JUN2020:11:00:00,1213
23JUN2020:11:15:00,1221
23JUN2020:11:30:00,1226
23JUN2020:11:45:00,1226
23JUN2020:12:00:00,1224
23JUN2020:12:15:00,1225
23JUN2020:12:30:00,1222
23JUN2020:12:45:00,1217
23JUN2020:13:00:00,1213
23JUN2020:13:15:00,1204
23JUN2020:13:30:00,1200
23JUN2020:13:45:00,1200
23JUN2020:14:00:00,1200
23JUN2020:14:15:00,1204
23JUN2020:14:30:00,1209
23JUN2020:14:45:00,1215
23JUN2020:15:00:00,1220
23JUN2020:15:15:00,1215
23JUN2020:15:30:00,1209
23JUN2020:15:45:00,1200
23JUN2020:16:00:00,1192
23JUN2020:16:15:00,1181
23JUN2020:16:30:00,1166
23JUN2020:16:45:00,1153
23JUN2020:17:00:00,1136
23JUN2020:17:15:00,1116
23JUN2020:17:30:00,1097
23JUN2020:17:45:00,1079
23JUN2020:18:00:00,1063
23JUN2020:18:15:00,1050
23JUN2020:18:30:00,1038
23JUN2020:18:45:00,1035
23JUN2020:19:00:00,1042
23JUN2020:19:15:00,1064
23JUN2020:19:30:00,1087
23JUN2020:19:45:00,1113
23JUN2020:20:00:00,1125
23JUN2020:20:15:00,1133
23JUN2020:20:30:00,1135
23JUN2020:20:45:00,1137
23JUN2020:21:00:00,1138
23JUN2020:21:15:00,1139
23JUN2020:21:30:00,1148
23JUN2020:21:45:00,1152
23JUN2020:22:00:00,1165
23JUN2020:22:15:00,1180
23JUN2020:22:30:00,1199
23JUN2020:22:45:00,1220
23JUN2020:23:00:00,1240
23JUN2020:23:15:00,1251
23JUN2020:23:30:00,1261
23JUN2020:23:45:00,1259
24JUN2020:00:00:00,1251
24JUN2020:00:15:00,1237
24JUN2020:00:30:00,1221
24JUN2020:00:45:00,1203
24JUN2020:01:00:00,1180
24JUN2020:01:15:00,1157
24JUN2020:01:30:00,1134
24JUN2020:01:45:00,1113
24JUN2020:02:00:00,1094
24JUN2020:02:15:00,1074
24JUN2020:02:30:00,1055
24JUN2020:02:45:00,1038
24JUN2020:03:00:00,1022
24JUN2020:03:15:00,1008
24JUN2020:03:30:00,996
24JUN2020:03:45:00,984
24JUN2020:04:00:00,973
24JUN2020:04:15:00,962
24JUN2020:04:30:00,953
24JUN2020:04:45:00,947
24JUN2020:05:00:00,941
24JUN2020:05:15:00,936
24JUN2020:05:30:00,930
24JUN2020:05:45:00,926
24JUN2020:06:00:00,915
24JUN2020:06:15:00,908
24JUN2020:06:30:00,902
24JUN2020:06:45:00,900
24JUN2020:07:00:00,904
24JUN2020:07:15:00,915
24JUN2020:07:30:00,929
24JUN2020:07:45:00,947
24JUN2020:08:00:00,960
24JUN2020:08:15:00,980
24JUN2020:08:30:00,1003
24JUN2020:08:45:00,1032
24JUN2020:09:00:00,1054
24JUN2020:09:15:00,1084
24JUN2020:09:30:00,1115
24JUN2020:09:45:00,1139
24JUN2020:10:00:00,1160
24JUN2020:10:15:00,1181
24JUN2020:10:30:00,1200
24JUN2020:10:45:00,1211
24JUN2020:11:00:00,1221
24JUN2020:11:15:00,1231
24JUN2020:11:30:00,1237
24JUN2020:11:45:00,1239
24JUN2020:12:00:00,1243
24JUN2020:12:15:00,1244
24JUN2020:12:30:00,1239
24JUN2020:12:45:00,1233
24JUN2020:13:00:00,1231
24JUN2020:13:15:00,1224
24JUN2020:13:30:00,1216
24JUN2020:13:45:00,1216
24JUN2020:14:00:00,1220
24JUN2020:14:15:00,1232
24JUN2020:14:30:00,1236
24JUN2020:14:45:00,1244
24JUN2020:15:00:00,1250
24JUN2020:15:15:00,1252
24JUN2020:15:30:00,1249
24JUN2020:15:45:00,1239
24JUN2020:16:00:00,1229
24JUN2020:16:15:00,1220
24JUN2020:16:30:00,1204
24JUN2020:16:45:00,1185
24JUN2020:17:00:00,1173
24JUN2020:17:15:00,1162
24JUN2020:17:30:00,1144
24JUN2020:17:45:00,1126
24JUN2020:18:00:00,1106
24JUN2020:18:15:00,1089
24JUN2020:18:30:00,1076
24JUN2020:18:45:00,1069
24JUN2020:19:00:00,1068
24JUN2020:19:15:00,1075
24JUN2020:19:30:00,1096
24JUN2020:19:45:00,1128
24JUN2020:20:00:00,1147
24JUN2020:20:15:00,1159
24JUN2020:20:30:00,1165
24JUN2020:20:45:00,1168
24JUN2020:21:00:00,1171
24JUN2020:21:15:00,1177
24JUN2020:21:30:00,1185
24JUN2020:21:45:00,1197
24JUN2020:22:00:00,1212
24JUN2020:22:15:00,1230
24JUN2020:22:30:00,1248
24JUN2020:22:45:00,1269
24JUN2020:23:00:00,1288
24JUN2020:23:15:00,1301
24JUN2020:23:30:00,1311
24JUN2020:23:45:00,1309
25JUN2020:00:00:00,1305
25JUN2020:00:15:00,1294
25JUN2020:00:30:00,1274
25JUN2020:00:45:00,1254
25JUN2020:01:00:00,1230
25JUN2020:01:15:00,1206
25JUN2020:01:30:00,1184
25JUN2020:01:45:00,1161
25JUN2020:02:00:00,1140
25JUN2020:02:15:00,1120
25JUN2020:02:30:00,1102
25JUN2020:02:45:00,1084
25JUN2020:03:00:00,1068
25JUN2020:03:15:00,1054
25JUN2020:03:30:00,1040
25JUN2020:03:45:00,1028
25JUN2020:04:00:00,1018
25JUN2020:04:15:00,1009
25JUN2020:04:30:00,1000
25JUN2020:04:45:00,994
25JUN2020:05:00:00,986
25JUN2020:05:15:00,980
25JUN2020:05:30:00,976
25JUN2020:05:45:00,969
25JUN2020:06:00:00,957
25JUN2020:06:15:00,945
25JUN2020:06:30:00,939
25JUN2020:06:45:00,934
25JUN2020:07:00:00,938
25JUN2020:07:15:00,947
25JUN2020:07:30:00,963
25JUN2020:07:45:00,980
25JUN2020:08:00:00,997
25JUN2020:08:15:00,1018
25JUN2020:08:30:00,1041
25JUN2020:08:45:00,1064
25JUN2020:09:00:00,1087
25JUN2020:09:15:00,1113
25JUN2020:09:30:00,1139
25JUN2020:09:45:00,1162
25JUN2020:10:00:00,1183
25JUN2020:10:15:00,1205
25JUN2020:10:30:00,1228
25JUN2020:10:45:00,1243
25JUN2020:11:00:00,1252
25JUN2020:11:15:00,1256
25JUN2020:11:30:00,1257
25JUN2020:11:45:00,1262
25JUN2020:12:00:00,1264
25JUN2020:12:15:00,1263
25JUN2020:12:30:00,1260
25JUN2020:12:45:00,1259
25JUN2020:13:00:00,1257
25JUN2020:13:15:00,1251
25JUN2020:13:30:00,1248
25JUN2020:13:45:00,1249
25JUN2020:14:00:00,1259
25JUN2020:14:15:00,1268
25JUN2020:14:30:00,1277
25JUN2020:14:45:00,1284
25JUN2020:15:00:00,1288
25JUN2020:15:15:00,1290
25JUN2020:15:30:00,1287
25JUN2020:15:45:00,1281
25JUN2020:16:00:00,1273
25JUN2020:16:15:00,1263
25JUN2020:16:30:00,1251
25JUN2020:16:45:00,1233
25JUN2020:17:00:00,1216
25JUN2020:17:15:00,1197
25JUN2020:17:30:00,1172
25JUN2020:17:45:00,1153
25JUN2020:18:00:00,1137
25JUN2020:18:15:00,1122
25JUN2020:18:30:00,1108
25JUN2020:18:45:00,1101
25JUN2020:19:00:00,1106
25JUN2020:19:15:00,1127
25JUN2020:19:30:00,1148
25JUN2020:19:45:00,1176
25JUN2020:20:00:00,1195
25JUN2020:20:15:00,1202
25JUN2020:20:30:00,1208
25JUN2020:20:45:00,1212
25JUN2020:21:00:00,1220
25JUN2020:21:15:00,1228
25JUN2020:21:30:00,1238
25JUN2020:21:45:00,1254
25JUN2020:22:00:00,1272
25JUN2020:22:15:00,1295
25JUN2020:22:30:00,1318
25JUN2020:22:45:00,1342
25JUN2020:23:00:00,1362
25JUN2020:23:15:00,1376
25JUN2020:23:30:00,1385
25JUN2020:23:45:00,1385
26JUN2020:00:00:00,1379
26JUN2020:00:15:00,1362
26JUN2020:00:30:00,1345
26JUN2020:00:45:00,1320
26JUN2020:01:00:00,1294
26JUN2020:01:15:00,1262
26JUN2020:01:30:00,1232
26JUN2020:01:45:00,1209
26JUN2020:02:00:00,1188
26JUN2020:02:15:00,1166
26JUN2020:02:30:00,1148
26JUN2020:02:45:00,1131
26JUN2020:03:00:00,1115
26JUN2020:03:15:00,1100
26JUN2020:03:30:00,1087
26JUN2020:03:45:00,1074
26JUN2020:04:00:00,1063
26JUN2020:04:15:00,1052
26JUN2020:04:30:00,1044
26JUN2020:04:45:00,1033
26JUN2020:05:00:00,1020
26JUN2020:05:15:00,1002
26JUN2020:05:30:00,987
26JUN2020:05:45:00,978
26JUN2020:06:00:00,966
26JUN2020:06:15:00,957
26JUN2020:06:30:00,946
26JUN2020:06:45:00,943
26JUN2020:07:00:00,944
26JUN2020:07:15:00,954
26JUN2020:07:30:00,968
26JUN2020:07:45:00,982
26JUN2020:08:00:00,998
26JUN2020:08:15:00,1021
26JUN2020:08:30:00,1044
26JUN2020:08:45:00,1070
26JUN2020:09:00:00,1095
26JUN2020:09:15:00,1125
26JUN2020:09:30:00,1154
26JUN2020:09:45:00,1175
26JUN2020:10:00:00,1197
26JUN2020:10:15:00,1218
26JUN2020:10:30:00,1235
26JUN2020:10:45:00,1249
26JUN2020:11:00:00,1261
26JUN2020:11:15:00,1271
26JUN2020:11:30:00,1279
26JUN2020:11:45:00,1281
26JUN2020:12:00:00,1283
26JUN2020:12:15:00,1283
26JUN2020:12:30:00,1279
26JUN2020:12:45:00,1274
26JUN2020:13:00:00,1272
26JUN2020:13:15:00,1259
26JUN2020:13:30:00,1254
26JUN2020:13:45:00,1253
26JUN2020:14:00:00,1259
26JUN2020:14:15:00,1268
26JUN2020:14:30:00,1279
26JUN2020:14:45:00,1283
26JUN2020:15:00:00,1284
26JUN2020:15:15:00,1281
26JUN2020:15:30:00,1274
26JUN2020:15:45:00,1266
26JUN2020:16:00:00,1252
26JUN2020:16:15:00,1240
26JUN2020:16:30:00,1228
26JUN2020:16:45:00,1207
26JUN2020:17:00:00,1186
26JUN2020:17:15:00,1169
26JUN2020:17:30:00,1149
26JUN2020:17:45:00,1128
26JUN2020:18:00:00,1112
26JUN2020:18:15:00,1100
26JUN2020:18:30:00,1096
26JUN2020:18:45:00,1099
26JUN2020:19:00:00,1109
26JUN2020:19:15:00,1128
26JUN2020:19:30:00,1151
26JUN2020:19:45:00,1180
26JUN2020:20:00:00,1198
26JUN2020:20:15:00,1207
26JUN2020:20:30:00,1211
26JUN2020:20:45:00,1218
26JUN2020:21:00:00,1222
26JUN2020:21:15:00,1227
26JUN2020:21:30:00,1235
26JUN2020:21:45:00,1243
26JUN2020:22:00:00,1258
26JUN2020:22:15:00,1273
26JUN2020:22:30:00,1290
26JUN2020:22:45:00,1311
26JUN2020:23:00:00,1327
26JUN2020:23:15:00,1342
26JUN2020:23:30:00,1348
26JUN2020:23:45:00,1351
27JUN2020:00:00:00,1345
27JUN2020:00:15:00,1330
27JUN2020:00:30:00,1313
27JUN2020:00:45:00,1291
27JUN2020:01:00:00,1267
27JUN2020:01:15:00,1243
27JUN2020:01:30:00,1221
27JUN2020:01:45:00,1197
27JUN2020:02:00:00,1172
27JUN2020:02:15:00,1150
27JUN2020:02:30:00,1131
27JUN2020:02:45:00,1112
27JUN2020:03:00:00,1096
27JUN2020:03:15:00,1081
27JUN2020:03:30:00,1067
27JUN2020:03:45:00,1056
27JUN2020:04:00:00,1044
27JUN2020:04:15:00,1033
27JUN2020:04:30:00,1025
27JUN2020:04:45:00,1021
27JUN2020:05:00:00,1015
27JUN2020:05:15:00,1009
27JUN2020:05:30:00,1000
27JUN2020:05:45:00,995
27JUN2020:06:00:00,985
27JUN2020:06:15:00,971
27JUN2020:06:30:00,960
27JUN2020:06:45:00,952
27JUN2020:07:00:00,948
27JUN2020:07:15:00,950
27JUN2020:07:30:00,954
27JUN2020:07:45:00,960
27JUN2020:08:00:00,968
27JUN2020:08:15:00,984
27JUN2020:08:30:00,999
27JUN2020:08:45:00,1014
27JUN2020:09:00:00,1034
27JUN2020:09:15:00,1058
27JUN2020:09:30:00,1083
27JUN2020:09:45:00,1104
27JUN2020:10:00:00,1128
27JUN2020:10:15:00,1152
27JUN2020:10:30:00,1168
27JUN2020:10:45:00,1186
27JUN2020:11:00:00,1196
27JUN2020:11:15:00,1206
27JUN2020:11:30:00,1211
27JUN2020:11:45:00,1213
27JUN2020:12:00:00,1217
27JUN2020:12:15:00,1217
27JUN2020:12:30:00,1218
27JUN2020:12:45:00,1218
27JUN2020:13:00:00,1217
27JUN2020:13:15:00,1211
27JUN2020:13:30:00,1207
27JUN2020:13:45:00,1212
27JUN2020:14:00:00,1223
27JUN2020:14:15:00,1232
27JUN2020:14:30:00,1240
27JUN2020:14:45:00,1239
27JUN2020:15:00:00,1245
27JUN2020:15:15:00,1248
27JUN2020:15:30:00,1247
27JUN2020:15:45:00,1233
27JUN2020:16:00:00,1215
27JUN2020:16:15:00,1199
27JUN2020:16:30:00,1180
27JUN2020:16:45:00,1166
27JUN2020:17:00:00,1148
27JUN2020:17:15:00,1134
27JUN2020:17:30:00,1116
27JUN2020:17:45:00,1100
27JUN2020:18:00:00,1084
27JUN2020:18:15:00,1073
27JUN2020:18:30:00,1066
27JUN2020:18:45:00,1073
27JUN2020:19:00:00,1089
27JUN2020:19:15:00,1114
27JUN2020:19:30:00,1141
27JUN2020:19:45:00,1169
27JUN2020:20:00:00,1184
27JUN2020:20:15:00,1196
27JUN2020:20:30:00,1207
27JUN2020:20:45:00,1214
27JUN2020:21:00:00,1223
27JUN2020:21:15:00,1233
27JUN2020:21:30:00,1241
27JUN2020:21:45:00,1254
27JUN2020:22:00:00,1271
27JUN2020:22:15:00,1288
27JUN2020:22:30:00,1311
27JUN2020:22:45:00,1331
27JUN2020:23:00:00,1351
27JUN2020:23:15:00,1366
27JUN2020:23:30:00,1376
27JUN2020:23:45:00,1375
28JUN2020:00:00:00,1371
28JUN2020:00:15:00,1359
28JUN2020:00:30:00,1343
28JUN2020:00:45:00,1323
28JUN2020:01:00:00,1298
28JUN2020:01:15:00,1271
28JUN2020:01:30:00,1243
28JUN2020:01:45:00,1213
28JUN2020:02:00:00,1185
28JUN2020:02:15:00,1155
28JUN2020:02:30:00,1131
28JUN2020:02:45:00,1113
28JUN2020:03:00:00,1094
28JUN2020:03:15:00,1080
28JUN2020:03:30:00,1066
28JUN2020:03:45:00,1053
28JUN2020:04:00:00,1040
28JUN2020:04:15:00,1025
28JUN2020:04:30:00,1016
28JUN2020:04:45:00,1009
28JUN2020:05:00:00,1002
28JUN2020:05:15:00,996
28JUN2020:05:30:00,987
28JUN2020:05:45:00,980
28JUN2020:06:00:00,970
28JUN2020:06:15:00,956
28JUN2020:06:30:00,941
28JUN2020:06:45:00,931
28JUN2020:07:00:00,924
28JUN2020:07:15:00,925
28JUN2020:07:30:00,930
28JUN2020:07:45:00,932
28JUN2020:08:00:00,936
28JUN2020:08:15:00,942
28JUN2020:08:30:00,953
28JUN2020:08:45:00,965
28JUN2020:09:00:00,975
28JUN2020:09:15:00,986
28JUN2020:09:30:00,995
28JUN2020:09:45:00,1002
28JUN2020:10:00:00,1010
28JUN2020:10:15:00,1018
28JUN2020:10:30:00,1025
28JUN2020:10:45:00,1031
28JUN2020:11:00:00,1040
28JUN2020:11:15:00,1050
28JUN2020:11:30:00,1055
28JUN2020:11:45:00,1058
28JUN2020:12:00:00,1059
28JUN2020:12:15:00,1061
28JUN2020:12:30:00,1063
28JUN2020:12:45:00,1061
28JUN2020:13:00:00,1065
28JUN2020:13:15:00,1067
28JUN2020:13:30:00,1071
28JUN2020:13:45:00,1077
28JUN2020:14:00:00,1085
28JUN2020:14:15:00,1094
28JUN2020:14:30:00,1099
28JUN2020:14:45:00,1101
28JUN2020:15:00:00,1100
28JUN2020:15:15:00,1096
28JUN2020:15:30:00,1077
28JUN2020:15:45:00,1062
28JUN2020:16:00:00,1046
28JUN2020:16:15:00,1035
28JUN2020:16:30:00,1023
28JUN2020:16:45:00,1011
28JUN2020:17:00:00,999
28JUN2020:17:15:00,992
28JUN2020:17:30:00,986
28JUN2020:17:45:00,981
28JUN2020:18:00:00,975
28JUN2020:18:15:00,973
28JUN2020:18:30:00,976
28JUN2020:18:45:00,984
28JUN2020:19:00:00,998
28JUN2020:19:15:00,1018
28JUN2020:19:30:00,1045
28JUN2020:19:45:00,1087
28JUN2020:20:00:00,1114
28JUN2020:20:15:00,1135
28JUN2020:20:30:00,1148
28JUN2020:20:45:00,1159
28JUN2020:21:00:00,1169
28JUN2020:21:15:00,1180
28JUN2020:21:30:00,1194
28JUN2020:21:45:00,1205
28JUN2020:22:00:00,1222
28JUN2020:22:15:00,1241
28JUN2020:22:30:00,1267
28JUN2020:22:45:00,1291
28JUN2020:23:00:00,1313
28JUN2020:23:15:00,1333
28JUN2020:23:30:00,1346
28JUN2020:23:45:00,1349
29JUN2020:00:00:00,1342
29JUN2020:00:15:00,1326
29JUN2020:00:30:00,1304
29JUN2020:00:45:00,1266
29JUN2020:01:00:00,1245
29JUN2020:01:15:00,1218
29JUN2020:01:30:00,1194
29JUN2020:01:45:00,1173
29JUN2020:02:00:00,1153
29JUN2020:02:15:00,1135
29JUN2020:02:30:00,1118
29JUN2020:02:45:00,1101
29JUN2020:03:00:00,1089
29JUN2020:03:15:00,1069
29JUN2020:03:30:00,1053
29JUN2020:03:45:00,1036
29JUN2020:04:00:00,1020
29JUN2020:04:15:00,1009
29JUN2020:04:30:00,998
29JUN2020:04:45:00,992
29JUN2020:05:00:00,986
29JUN2020:05:15:00,980
29JUN2020:05:30:00,974
29JUN2020:05:45:00,972
29JUN2020:06:00:00,960
29JUN2020:06:15:00,951
29JUN2020:06:30:00,942
29JUN2020:06:45:00,938
29JUN2020:07:00:00,940
29JUN2020:07:15:00,949
29JUN2020:07:30:00,960
29JUN2020:07:45:00,978
29JUN2020:08:00:00,993
29JUN2020:08:15:00,1016
29JUN2020:08:30:00,1038
29JUN2020:08:45:00,1065
29JUN2020:09:00:00,1086
29JUN2020:09:15:00,1113
29JUN2020:09:30:00,1139
29JUN2020:09:45:00,1163
29JUN2020:10:00:00,1184
29JUN2020:10:15:00,1206
29JUN2020:10:30:00,1225
29JUN2020:10:45:00,1237
29JUN2020:11:00:00,1248
29JUN2020:11:15:00,1259
29JUN2020:11:30:00,1271
29JUN2020:11:45:00,1280
29JUN2020:12:00:00,1283
29JUN2020:12:15:00,1284
29JUN2020:12:30:00,1285
29JUN2020:12:45:00,1279
29JUN2020:13:00:00,1276
29JUN2020:13:15:00,1266
29JUN2020:13:30:00,1262
29JUN2020:13:45:00,1265
29JUN2020:14:00:00,1267
29JUN2020:14:15:00,1274
29JUN2020:14:30:00,1281
29JUN2020:14:45:00,1284
29JUN2020:15:00:00,1285
29JUN2020:15:15:00,1286
29JUN2020:15:30:00,1277
29JUN2020:15:45:00,1270
29JUN2020:16:00:00,1253
29JUN2020:16:15:00,1239
29JUN2020:16:30:00,1217
29JUN2020:16:45:00,1203
29JUN2020:17:00:00,1181
29JUN2020:17:15:00,1160
29JUN2020:17:30:00,1141
29JUN2020:17:45:00,1128
29JUN2020:18:00:00,1116
29JUN2020:18:15:00,1107
29JUN2020:18:30:00,1107
29JUN2020:18:45:00,1118
29JUN2020:19:00:00,1132
29JUN2020:19:15:00,1148
29JUN2020:19:30:00,1161
29JUN2020:19:45:00,1170
29JUN2020:20:00:00,1175
29JUN2020:20:15:00,1175
29JUN2020:20:30:00,1174
29JUN2020:20:45:00,1178
29JUN2020:21:00:00,1179
29JUN2020:21:15:00,1183
29JUN2020:21:30:00,1192
29JUN2020:21:45:00,1197
29JUN2020:22:00:00,1210
29JUN2020:22:15:00,1224
29JUN2020:22:30:00,1238
29JUN2020:22:45:00,1249
29JUN2020:23:00:00,1259
29JUN2020:23:15:00,1264
29JUN2020:23:30:00,1261
29JUN2020:23:45:00,1246
30JUN2020:00:00:00,1227
30JUN2020:00:15:00,1207
30JUN2020:00:30:00,1191
30JUN2020:00:45:00,1172
30JUN2020:01:00:00,1153
30JUN2020:01:15:00,1133
30JUN2020:01:30:00,1111
30JUN2020:01:45:00,1094
30JUN2020:02:00:00,1077
30JUN2020:02:15:00,1061
30JUN2020:02:30:00,1048
30JUN2020:02:45:00,1034
30JUN2020:03:00:00,1020
30JUN2020:03:15:00,1006
30JUN2020:03:30:00,994
30JUN2020:03:45:00,983
30JUN2020:04:00:00,973
30JUN2020:04:15:00,964
30JUN2020:04:30:00,958
30JUN2020:04:45:00,952
30JUN2020:05:00:00,949
30JUN2020:05:15:00,943
30JUN2020:05:30:00,938
30JUN2020:05:45:00,932
30JUN2020:06:00:00,923
30JUN2020:06:15:00,915
30JUN2020:06:30:00,910
30JUN2020:06:45:00,907
30JUN2020:07:00:00,910
30JUN2020:07:15:00,919
30JUN2020:07:30:00,932
30JUN2020:07:45:00,946
30JUN2020:08:00:00,958
30JUN2020:08:15:00,980
30JUN2020:08:30:00,1007
30JUN2020:08:45:00,1031
30JUN2020:09:00:00,1056
30JUN2020:09:15:00,1081
30JUN2020:09:30:00,1110
30JUN2020:09:45:00,1138
30JUN2020:10:00:00,1160
30JUN2020:10:15:00,1181
30JUN2020:10:30:00,1203
30JUN2020:10:45:00,1222
30JUN2020:11:00:00,1234
30JUN2020:11:15:00,1245
30JUN2020:11:30:00,1248
30JUN2020:11:45:00,1253
30JUN2020:12:00:00,1255
30JUN2020:12:15:00,1254
30JUN2020:12:30:00,1249
30JUN2020:12:45:00,1250
30JUN2020:13:00:00,1247
30JUN2020:13:15:00,1238
30JUN2020:13:30:00,1234
30JUN2020:13:45:00,1238
30JUN2020:14:00:00,1242
30JUN2020:14:15:00,1246
30JUN2020:14:30:00,1249
30JUN2020:14:45:00,1253
30JUN2020:15:00:00,1252
30JUN2020:15:15:00,1247
30JUN2020:15:30:00,1235
30JUN2020:15:45:00,1215
30JUN2020:16:00:00,1197
30JUN2020:16:15:00,1185
30JUN2020:16:30:00,1167
30JUN2020:16:45:00,1153
30JUN2020:17:00:00,1136
30JUN2020:17:15:00,1123
30JUN2020:17:30:00,1109
30JUN2020:17:45:00,1092
30JUN2020:18:00:00,1082
30JUN2020:18:15:00,1070
30JUN2020:18:30:00,1064
30JUN2020:18:45:00,1066
30JUN2020:19:00:00,1067
30JUN2020:19:15:00,1080
30JUN2020:19:30:00,1099
30JUN2020:19:45:00,1121
30JUN2020:20:00:00,1136
30JUN2020:20:15:00,1141
30JUN2020:20:30:00,1140
30JUN2020:20:45:00,1139
30JUN2020:21:00:00,1142
30JUN2020:21:15:00,1146
30JUN2020:21:30:00,1151
30JUN2020:21:45:00,1161
30JUN2020:22:00:00,1174
30JUN2020:22:15:00,1188
30JUN2020:22:30:00,1209
30JUN2020:22:45:00,1227
30JUN2020:23:00:00,1240
30JUN2020:23:15:00,1249
30JUN2020:23:30:00,1252
30JUN2020:23:45:00,1248
01JUL2020:00:00:00,1236
01JUL2020:00:15:00,1221
01JUL2020:00:30:00,1205
01JUL2020:00:45:00,1185
01JUL2020:01:00:00,1163
01JUL2020:01:15:00,1139
01JUL2020:01:30:00,1115
01JUL2020:01:45:00,1088
01JUL2020:02:00:00,1068
01JUL2020:02:15:00,1046
01JUL2020:02:30:00,1030
01JUL2020:02:45:00,1019
01JUL2020:03:00:00,1006
01JUL2020:03:15:00,993
01JUL2020:03:30:00,982
01JUL2020:03:45:00,971
01JUL2020:04:00:00,961
01JUL2020:04:15:00,952
01JUL2020:04:30:00,945
01JUL2020:04:45:00,941
01JUL2020:05:00:00,936
01JUL2020:05:15:00,932
01JUL2020:05:30:00,928
01JUL2020:05:45:00,921
01JUL2020:06:00:00,913
01JUL2020:06:15:00,904
01JUL2020:06:30:00,899
01JUL2020:06:45:00,896
01JUL2020:07:00:00,899
01JUL2020:07:15:00,909
01JUL2020:07:30:00,926
01JUL2020:07:45:00,944
01JUL2020:08:00:00,961
01JUL2020:08:15:00,984
01JUL2020:08:30:00,1009
01JUL2020:08:45:00,1035
01JUL2020:09:00:00,1056
01JUL2020:09:15:00,1084
01JUL2020:09:30:00,1116
01JUL2020:09:45:00,1139
01JUL2020:10:00:00,1161
01JUL2020:10:15:00,1185
01JUL2020:10:30:00,1205
01JUL2020:10:45:00,1216
01JUL2020:11:00:00,1221
01JUL2020:11:15:00,1227
01JUL2020:11:30:00,1229
01JUL2020:11:45:00,1226
01JUL2020:12:00:00,1226
01JUL2020:12:15:00,1226
01JUL2020:12:30:00,1228
01JUL2020:12:45:00,1225
01JUL2020:13:00:00,1219
01JUL2020:13:15:00,1204
01JUL2020:13:30:00,1196
01JUL2020:13:45:00,1192
01JUL2020:14:00:00,1191
01JUL2020:14:15:00,1197
01JUL2020:14:30:00,1204
01JUL2020:14:45:00,1213
01JUL2020:15:00:00,1211
01JUL2020:15:15:00,1201
01JUL2020:15:30:00,1191
01JUL2020:15:45:00,1183
01JUL2020:16:00:00,1170
01JUL2020:16:15:00,1163
01JUL2020:16:30:00,1150
01JUL2020:16:45:00,1140
01JUL2020:17:00:00,1125
01JUL2020:17:15:00,1110
01JUL2020:17:30:00,1095
01JUL2020:17:45:00,1081
01JUL2020:18:00:00,1068
01JUL2020:18:15:00,1054
01JUL2020:18:30:00,1044
01JUL2020:18:45:00,1039
01JUL2020:19:00:00,1036
01JUL2020:19:15:00,1048
01JUL2020:19:30:00,1073
01JUL2020:19:45:00,1106
01JUL2020:20:00:00,1127
01JUL2020:20:15:00,1137
01JUL2020:20:30:00,1142
01JUL2020:20:45:00,1145
01JUL2020:21:00:00,1148
01JUL2020:21:15:00,1148
01JUL2020:21:30:00,1144
01JUL2020:21:45:00,1142
01JUL2020:22:00:00,1143
01JUL2020:22:15:00,1150
01JUL2020:22:30:00,1163
01JUL2020:22:45:00,1179
01JUL2020:23:00:00,1191
01JUL2020:23:15:00,1198
01JUL2020:23:30:00,1204
01JUL2020:23:45:00,1203
02JUL2020:00:00:00,1196
02JUL2020:00:15:00,1181
02JUL2020:00:30:00,1163
02JUL2020:00:45:00,1143
02JUL2020:01:00:00,1122
02JUL2020:01:15:00,1098
