DATETIME,ACT_HEAT_INDEX,ACT_HUMIDITY,ACT_RAIN,ACT_TEMP,COOL_FACTOR
10MAR2019:07:45:00,24.07672778,62.93,0,23.98,0
10MAR2019:08:00:00,24.13652778,61.85,0,24.06,0
10MAR2019:08:15:00,24.34001667,58.69,0,24.32,0
10MAR2019:08:30:00,24.67051111,55.76,0,24.69,0
10MAR2019:08:45:00,25.07868889,54.12,0,25.1,0
10MAR2019:09:00:00,26.05416667,52.3,0,26.03,0
10MAR2019:09:15:00,26.72314444,51.38,0,26.66,0
10MAR2019:09:30:00,27.91049088,47.83,0,27.66,0.66
10MAR2019:09:45:00,28.25566199,45.92,0,28.15,1.15
10MAR2019:10:00:00,28.50761663,44.28,0,28.53,1.53
10MAR2019:10:15:00,29.51824562,42.15,0,29.64,2.64
10MAR2019:10:30:00,29.61857617,38.77,0,30.06,3.06
10MAR2019:10:45:00,29.90280166,36.97,0,30.49,3.49
10MAR2019:11:00:00,29.73021408,35,0,30.53,3.53
10MAR2019:11:15:00,30.94027526,34.14,0,31.67,4.67
10MAR2019:11:30:00,31.19613042,31.87,0,32.13,5.13
10MAR2019:11:45:00,32.16118569,31.02,0,33.01,6.01
10MAR2019:12:00:00,32.50922041,31.85,0,33.18,6.18
10MAR2019:12:15:00,33.80069793,32.13,0,34.09,7.09
10MAR2019:12:30:00,35.32763585,37.32,0,34.34,7.34
10MAR2019:12:45:00,35.68267769,38.59,0,34.36,7.36
10MAR2019:13:00:00,35.89097614,40.04,0,34.26,7.26
10MAR2019:13:15:00,34.89569706,40.52,0,33.61,6.61
10MAR2019:13:30:00,34.67332433,40.43,0,33.49,6.49
10MAR2019:13:45:00,34.87774934,41.21,0,33.5,6.5
10MAR2019:14:00:00,34.80019534,40.96,0,33.49,6.49
10MAR2019:14:15:00,35.44709297,42.03,0,33.71,6.71
10MAR2019:14:30:00,36.3328868,41.98,0,34.21,7.21
10MAR2019:14:45:00,36.27316061,41.18,0,34.3,7.3
10MAR2019:15:00:00,36.73308107,41.38,0,34.52,7.52
10MAR2019:15:15:00,36.40623995,41.46,0,34.33,7.33
10MAR2019:15:30:00,35.30865796,39.12,0,34.06,7.06
10MAR2019:15:45:00,35.61188984,40.44,0,34.04,7.04
10MAR2019:16:00:00,36.48096441,43.68,0,34.03,7.03
10MAR2019:16:15:00,37.20880667,45.74,0,34.09,7.09
10MAR2019:16:30:00,36.00663217,45.68,0,33.48,6.48
10MAR2019:16:45:00,35.28950913,44.45,0,33.27,6.27
10MAR2019:17:00:00,33.85669596,41.37,0,32.86,5.86
10MAR2019:17:15:00,33.76771691,41.7,0,32.76,5.76
10MAR2019:17:30:00,33.73228607,43.1,0,32.55,5.55
10MAR2019:17:45:00,33.31688125,42.66,0,32.35,5.35
10MAR2019:18:00:00,32.41540582,43.59,0,31.65,4.65
10MAR2019:18:15:00,32.57689553,46.23,0,31.43,4.43
10MAR2019:18:30:00,31.61835462,48.36,0,30.56,3.56
10MAR2019:18:45:00,31.53673266,51.31,0,30.18,3.18
10MAR2019:19:00:00,30.80997395,54.92,0,29.34,2.34
10MAR2019:19:15:00,30.24184278,56.5,0,28.82,1.82
10MAR2019:19:30:00,29.85203187,58.24,0,28.41,1.41
10MAR2019:19:45:00,29.10886501,59.79,0,27.78,0.78
10MAR2019:20:00:00,28.95528836,61.27,0,27.57,0.57
10MAR2019:20:15:00,28.50171198,60.55,0,27.29,0.29
10MAR2019:20:30:00,28.40599997,60.36,0,27.23,0.23
10MAR2019:20:45:00,28.15436148,59.62,0,27.08,0.08
10MAR2019:21:00:00,28.0764665,59.76,0,27.01,0.01
10MAR2019:21:15:00,27.8435933,60.35,0,26.79,0
10MAR2019:21:30:00,26.86965556,59.94,0,26.59,0
10MAR2019:21:45:00,26.57037222,59.01,0,26.34,0
10MAR2019:22:00:00,26.61607222,57.39,0,26.42,0
10MAR2019:22:15:00,26.61868333,57.49,0,26.42,0
10MAR2019:22:30:00,26.55317222,57.93,0,26.35,0
10MAR2019:22:45:00,26.41614444,58.58,0,26.21,0
10MAR2019:23:00:00,26.24615,58.81,0,26.05,0
10MAR2019:23:15:00,26.27728889,59.16,0,26.07,0
10MAR2019:23:30:00,26.07109444,60.11,0,25.86,0
10MAR2019:23:45:00,25.83996111,61.79,0,25.61,0
11MAR2019:00:00:00,25.57308889,61.68,0,25.37,0
11MAR2019:00:15:00,25.86581111,62.78,0,25.61,0
11MAR2019:00:30:00,25.70218333,61.99,0,25.48,0
11MAR2019:00:45:00,25.50147222,63.15,0,25.27,0
11MAR2019:01:00:00,25.22898333,64.51,0,24.99,0
11MAR2019:01:15:00,25.08647222,64.95,0,24.85,0
11MAR2019:01:30:00,25.01018889,65.82,0,24.76,0
11MAR2019:01:45:00,24.87103889,66.81,0,24.61,0
11MAR2019:02:00:00,24.79005556,67.5,0,24.52,0
11MAR2019:02:15:00,24.61522778,69.23,0,24.32,0
11MAR2019:02:30:00,24.63441667,71.65,0,24.28,0
11MAR2019:02:45:00,24.70126111,74.21,0,24.28,0
11MAR2019:03:00:00,24.74506111,76.73,0,24.26,0
11MAR2019:03:15:00,24.77916667,79.3,0,24.23,0
11MAR2019:03:30:00,24.83187778,81.74,0,24.22,0
11MAR2019:03:45:00,24.83301667,83.89,0,24.17,0
11MAR2019:04:00:00,24.84153333,85.48,0,24.14,0
11MAR2019:04:15:00,24.92757222,87.09,0,24.18,0
11MAR2019:04:30:00,25.07158333,87.55,0,24.3,0
11MAR2019:04:45:00,25.06162778,87.59,0,24.29,0
11MAR2019:05:00:00,24.87697778,87.68,0,24.12,0
11MAR2019:05:15:00,24.77193889,87.87,0,24.02,0
11MAR2019:05:30:00,24.68132778,87.77,0,23.94,0
11MAR2019:05:45:00,24.7267,86.98,0,24,0
11MAR2019:06:00:00,24.73146667,86.32,0,24.02,0
11MAR2019:06:15:00,24.66631667,85.51,0,23.98,0
11MAR2019:06:30:00,24.49302778,84.35,0,23.85,0
11MAR2019:06:45:00,24.43120556,84.51,0,23.79,0
11MAR2019:07:00:00,24.51235,85.09,0,23.85,0
11MAR2019:07:15:00,24.64379444,85.49,0,23.96,0
11MAR2019:07:30:00,24.64323889,85.89,0,23.95,0
11MAR2019:07:45:00,24.65606667,85.96,0,23.96,0
11MAR2019:08:00:00,24.76498889,86.34,0,24.05,0
11MAR2019:08:15:00,24.86163889,86.25,0,24.14,0
11MAR2019:08:30:00,25.15005556,85.5,0,24.42,0
11MAR2019:08:45:00,25.33666667,83.8,0,24.63,0
11MAR2019:09:00:00,25.77898889,80.94,0,25.1,0
11MAR2019:09:15:00,25.94098889,79.14,0,25.29,0
11MAR2019:09:30:00,26.57605556,76.5,0,25.93,0
11MAR2019:09:45:00,26.85181111,73.58,0,26.25,0
11MAR2019:10:00:00,28.89706139,71.12,0,26.97,0
11MAR2019:10:15:00,29.2238842,67.93,0,27.33,0.33
11MAR2019:10:30:00,29.21311068,67.13,0,27.37,0.37
11MAR2019:10:45:00,29.60361496,63.02,0,27.88,0.88
11MAR2019:11:00:00,30.23315031,63,0,28.27,1.27
11MAR2019:11:15:00,30.50202435,61.65,0,28.54,1.54
11MAR2019:11:30:00,30.82997297,61.82,0,28.72,1.72
11MAR2019:11:45:00,31.35961397,57.6,0,29.42,2.42
11MAR2019:12:00:00,31.54090714,55.69,0,29.72,2.72
11MAR2019:12:15:00,32.1681196,55.98,0,30.06,3.06
11MAR2019:12:30:00,32.50514983,54.91,0,30.37,3.37
11MAR2019:12:45:00,33.62425309,55.32,0,30.94,3.94
11MAR2019:13:00:00,34.31533684,54.03,0,31.46,4.46
11MAR2019:13:15:00,34.69128365,54.06,0,31.65,4.65
11MAR2019:13:30:00,35.47919221,56.57,0,31.72,4.72
11MAR2019:13:45:00,35.68621462,57.34,0,31.72,4.72
11MAR2019:14:00:00,35.58055835,56.87,0,31.73,4.73
11MAR2019:14:15:00,35.43697046,56.49,0,31.71,4.71
11MAR2019:14:30:00,35.44913807,56.3,0,31.74,4.74
11MAR2019:14:45:00,35.38759536,55.21,0,31.85,4.85
11MAR2019:15:00:00,34.82715199,54.21,0,31.7,4.7
11MAR2019:15:15:00,34.27010135,52.17,0,31.67,4.67
11MAR2019:15:30:00,34.36118921,51.3,0,31.83,4.83
11MAR2019:15:45:00,34.32347383,50.91,0,31.86,4.86
11MAR2019:16:00:00,33.7473028,49.91,0,31.67,4.67
11MAR2019:16:15:00,33.33400729,48.5,0,31.61,4.61
11MAR2019:16:30:00,33.54489324,48.84,0,31.69,4.69
11MAR2019:16:45:00,33.81023102,49.56,0,31.75,4.75
11MAR2019:17:00:00,33.58987573,49.44,0,31.64,4.64
11MAR2019:17:15:00,33.23774175,49.33,0,31.45,4.45
11MAR2019:17:30:00,32.86420826,49.9,0,31.16,4.16
11MAR2019:17:45:00,32.47728031,49.79,0,30.94,3.94
11MAR2019:18:00:00,31.90483158,49.47,0,30.62,3.62
11MAR2019:18:15:00,31.50941609,49.87,0,30.32,3.32
11MAR2019:18:30:00,30.74871068,52.79,0,29.51,2.51
11MAR2019:18:45:00,30.50909358,54.53,0,29.18,2.18
11MAR2019:19:00:00,29.69790388,55.32,0,28.55,1.55
11MAR2019:19:15:00,29.38375513,55.72,0,28.29,1.29
11MAR2019:19:30:00,28.9733254,57.08,0,27.88,0.88
11MAR2019:19:45:00,28.77626146,58.5,0,27.63,0.63
11MAR2019:20:00:00,28.65441018,61.06,0,27.37,0.37
11MAR2019:20:15:00,28.15304953,63.21,0,26.88,0
11MAR2019:20:30:00,27.94196373,63.47,0,26.71,0
11MAR2019:20:45:00,26.99042222,62.88,0,26.63,0
11MAR2019:21:00:00,26.92814444,62.18,0,26.59,0
11MAR2019:21:15:00,26.86247222,61.35,0,26.55,0
11MAR2019:21:30:00,26.91071667,60.67,0,26.61,0
11MAR2019:21:45:00,26.91414444,60.38,0,26.62,0
11MAR2019:22:00:00,26.88303889,59.61,0,26.61,0
11MAR2019:22:15:00,26.8424,60.16,0,26.56,0
11MAR2019:22:30:00,26.80740556,62.19,0,26.48,0
11MAR2019:22:45:00,26.80048333,63.61,0,26.44,0
11MAR2019:23:00:00,26.74665556,65.34,0,26.35,0
11MAR2019:23:15:00,26.67921667,66.97,0,26.25,0
11MAR2019:23:30:00,26.41694444,68.3,0,25.98,0
11MAR2019:23:45:00,26.37392222,69.18,0,25.92,0
12MAR2019:00:00:00,26.04662778,71.39,0,25.57,0
12MAR2019:00:15:00,26.09493333,73.24,0,25.57,0
12MAR2019:00:30:00,26.06764444,73.88,0,25.53,0
12MAR2019:00:45:00,25.88172222,73.5,0,25.37,0
12MAR2019:01:00:00,25.76672778,73.73,0,25.26,0
12MAR2019:01:15:00,25.55531111,74.48,0,25.05,0
12MAR2019:01:30:00,25.46672222,75.3,0,24.95,0
12MAR2019:01:45:00,25.28804444,76.04,0,24.77,0
12MAR2019:02:00:00,25.24505556,76.5,0,24.72,0
12MAR2019:02:15:00,25.13260556,77.67,0,24.59,0
12MAR2019:02:30:00,25.10218333,78.19,0,24.55,0
12MAR2019:02:45:00,25.05054444,78.74,0,24.49,0
12MAR2019:03:00:00,24.94256667,79.66,0,24.37,0
12MAR2019:03:15:00,24.88727222,80.07,0,24.31,0
12MAR2019:03:30:00,24.86918889,80.22,0,24.29,0
12MAR2019:03:45:00,24.83906111,80.33,0,24.26,0
12MAR2019:04:00:00,24.76460556,81.27,0,24.17,0
12MAR2019:04:15:00,24.72817778,81.56,0,24.13,0
12MAR2019:04:30:00,24.70066111,81.77,0,24.1,0
12MAR2019:04:45:00,24.62075556,82.08,0,24.02,0
12MAR2019:05:00:00,24.5982,82.48,0,23.99,0
12MAR2019:05:15:00,24.5699,82.66,0,23.96,0
12MAR2019:05:30:00,24.53033889,82.83,0,23.92,0
12MAR2019:05:45:00,24.49786111,82.85,0,23.89,0
12MAR2019:06:00:00,24.49446667,82.72,0,23.89,0
12MAR2019:06:15:00,24.45781111,82.58,0,23.86,0
12MAR2019:06:30:00,24.39964444,82.88,0,23.8,0
12MAR2019:06:45:00,24.32865,83.11,0,23.73,0
12MAR2019:07:00:00,24.15891667,83.35,0,23.57,0
12MAR2019:07:15:00,24.15862222,83.76,0,23.56,0
12MAR2019:07:30:00,24.13110556,83.97,0,23.53,0
12MAR2019:07:45:00,24.21571111,83.84,0,23.61,0
12MAR2019:08:00:00,24.24792778,83.81,0,23.64,0
12MAR2019:08:15:00,24.38913333,83.32,0,23.78,0
12MAR2019:08:30:00,24.68094444,82.7,0,24.06,0
12MAR2019:08:45:00,24.72762222,81.96,0,24.12,0
12MAR2019:09:00:00,25.18685,80.59,0,24.57,0
12MAR2019:09:15:00,25.47043889,77.97,0,24.89,0
12MAR2019:09:30:00,25.88834444,75.86,0,25.32,0
12MAR2019:09:45:00,26.66592778,69.41,0,26.18,0
12MAR2019:10:00:00,26.74338889,66.9,0,26.31,0
12MAR2019:10:15:00,28.12013558,64.93,0,26.77,0
12MAR2019:10:30:00,28.79422878,62.96,0,27.35,0.35
12MAR2019:10:45:00,29.26129019,62.13,0,27.72,0.72
12MAR2019:11:00:00,29.26156114,66.29,0,27.45,0.45
12MAR2019:11:15:00,29.95394167,62.87,0,28.11,1.11
12MAR2019:11:30:00,29.78614588,59.8,0,28.24,1.24
12MAR2019:11:45:00,30.05454206,58.53,0,28.52,1.52
12MAR2019:12:00:00,31.19327365,55.06,0,29.57,2.57
12MAR2019:12:15:00,31.25874985,53.6,0,29.76,2.76
12MAR2019:12:30:00,32.18879515,51.29,0,30.59,3.59
12MAR2019:12:45:00,33.21892831,51.28,0,31.2,4.2
12MAR2019:13:00:00,34.70498009,55.71,0,31.45,4.45
12MAR2019:13:15:00,34.67160356,57.04,0,31.27,4.27
12MAR2019:13:30:00,33.6962762,58.5,0,30.61,3.61
12MAR2019:13:45:00,33.81845809,58.43,0,30.68,3.68
12MAR2019:14:00:00,33.73156398,58.13,0,30.67,3.67
12MAR2019:14:15:00,33.28706239,59.13,0,30.33,3.33
12MAR2019:14:30:00,33.05170531,59.2,0,30.2,3.2
12MAR2019:14:45:00,33.20013406,57.9,0,30.42,3.42
12MAR2019:15:00:00,32.86904121,58.21,0,30.21,3.21
12MAR2019:15:15:00,32.79568338,58.87,0,30.1,3.1
12MAR2019:15:30:00,33.29734714,58.09,0,30.45,3.45
12MAR2019:15:45:00,34.10478851,57.18,0,30.97,3.97
12MAR2019:16:00:00,34.46253343,57.51,0,31.11,4.11
12MAR2019:16:15:00,34.64370136,57.92,0,31.15,4.15
12MAR2019:16:30:00,34.93394064,57.68,0,31.32,4.32
12MAR2019:16:45:00,35.22513514,57.92,0,31.43,4.43
12MAR2019:17:00:00,35.30510315,57.18,0,31.56,4.56
12MAR2019:17:15:00,35.64260144,56.24,0,31.84,4.84
12MAR2019:17:30:00,36.01721479,55.68,0,32.09,5.09
12MAR2019:17:45:00,34.93743785,57.94,0,31.29,4.29
12MAR2019:18:00:00,34.04278366,60.93,0,30.51,3.51
12MAR2019:18:15:00,32.2310918,62.75,0,29.41,2.41
12MAR2019:18:30:00,31.50296157,64.22,0,28.89,1.89
12MAR2019:18:45:00,31.30251122,64.95,0,28.72,1.72
12MAR2019:19:00:00,29.63999598,67.37,0,27.61,0.61
12MAR2019:19:15:00,29.46550068,69.17,0,27.4,0.4
12MAR2019:19:30:00,28.41353538,70.29,0,26.72,0
12MAR2019:19:45:00,27.11160556,70.47,0,26.56,0
12MAR2019:20:00:00,26.78585,69.79,0,26.28,0
12MAR2019:20:15:00,26.67588333,69.37,0,26.19,0
12MAR2019:20:30:00,26.60714444,67.58,0,26.17,0
12MAR2019:20:45:00,26.67869444,66.95,0,26.25,0
12MAR2019:21:00:00,26.57352222,68.82,0,26.11,0
12MAR2019:21:15:00,26.4299,70.06,0,25.95,0
12MAR2019:21:30:00,26.34806667,71.56,0,25.84,0
12MAR2019:21:45:00,26.47432222,71.34,0,25.96,0
12MAR2019:22:00:00,26.46492222,70.98,0,25.96,0
12MAR2019:22:15:00,26.46391111,70.52,0,25.97,0
12MAR2019:22:30:00,26.50177222,71.97,0,25.97,0
12MAR2019:22:45:00,26.30527222,72.87,0,25.77,0
12MAR2019:23:00:00,26.15404444,74.24,0,25.6,0
12MAR2019:23:15:00,26.05148333,76.21,0,25.46,0
12MAR2019:23:30:00,25.89196667,76.42,0,25.31,0
12MAR2019:23:45:00,25.94197222,76.65,0,25.35,0
13MAR2019:00:00:00,25.87179444,76.49,0,25.29,0
13MAR2019:00:15:00,25.52057778,76.52,0,24.97,0
13MAR2019:00:30:00,25.4268,76.72,0,24.88,0
13MAR2019:00:45:00,25.27488889,76.8,0,24.74,0
13MAR2019:01:00:00,25.20076111,76.91,0,24.67,0
13MAR2019:01:15:00,25.13972222,77.1,0,24.61,0
13MAR2019:01:30:00,25.24032222,76.74,0,24.71,0
13MAR2019:01:45:00,24.97994444,77.3,0,24.46,0
13MAR2019:02:00:00,24.90947222,77.55,0,24.39,0
13MAR2019:02:15:00,24.62575556,78.48,0,24.11,0
13MAR2019:02:30:00,24.53955,78.97,0,24.02,0
13MAR2019:02:45:00,24.49450556,78.93,0,23.98,0
13MAR2019:03:00:00,24.42981111,78.98,0,23.92,0
13MAR2019:03:15:00,24.3879,79.06,0,23.88,0
13MAR2019:03:30:00,24.11178889,79.86,0,23.61,0
13MAR2019:03:45:00,24.10914444,80.18,0,23.6,0
13MAR2019:04:00:00,24.32522778,80.03,0,23.8,0
13MAR2019:04:15:00,24.55812222,79.26,0,24.03,0
13MAR2019:04:30:00,24.59216667,79.3,0,24.06,0
13MAR2019:04:45:00,24.54686111,79.25,0,24.02,0
13MAR2019:05:00:00,24.36221111,79.34,0,23.85,0
13MAR2019:05:15:00,24.33547778,79.58,0,23.82,0
13MAR2019:05:30:00,24.2621,80.14,0,23.74,0
13MAR2019:05:45:00,24.17485,80.59,0,23.65,0
13MAR2019:06:00:00,24.0829,80.86,0,23.56,0
13MAR2019:06:15:00,24.0059,80.86,0,23.49,0
13MAR2019:06:30:00,23.88068889,81.12,0,23.37,0
13MAR2019:06:45:00,23.85764444,81.08,0,23.35,0
13MAR2019:07:00:00,23.75103889,81.21,0,23.25,0
13MAR2019:07:15:00,23.63735,81.49,0,23.14,0
13MAR2019:07:30:00,23.75786111,81.05,0,23.26,0
13MAR2019:07:45:00,23.72277222,80.97,0,23.23,0
13MAR2019:08:00:00,23.83094444,80.9,0,23.33,0
13MAR2019:08:15:00,24.02245,80.23,0,23.52,0
13MAR2019:08:30:00,24.34517222,79.53,0,23.83,0
13MAR2019:08:45:00,24.49293889,78.87,0,23.98,0
13MAR2019:09:00:00,25.08139444,76.13,0,24.58,0
13MAR2019:09:15:00,25.33586667,74.08,0,24.86,0
13MAR2019:09:30:00,25.71587778,70.94,0,25.28,0
13MAR2019:09:45:00,26.02861667,67.33,0,25.65,0
13MAR2019:10:00:00,26.45954444,66.14,0,26.07,0
13MAR2019:10:15:00,27.89965634,61.8,0,26.76,0
13MAR2019:10:30:00,28.37086388,58.65,0,27.31,0.31
13MAR2019:10:45:00,28.97121451,56.66,0,27.91,0.91
13MAR2019:11:00:00,29.14194246,54.12,0,28.24,1.24
13MAR2019:11:15:00,29.56170178,50.48,0,28.88,1.88
13MAR2019:11:30:00,29.79392211,49.71,0,29.13,2.13
13MAR2019:11:45:00,30.1535018,48.59,0,29.51,2.51
13MAR2019:12:00:00,31.1415688,51.72,0,29.88,2.88
13MAR2019:12:15:00,31.55955697,54.35,0,29.87,2.87
13MAR2019:12:30:00,32.02572493,54.09,0,30.18,3.18
13MAR2019:12:45:00,32.83410281,54.7,0,30.58,3.58
13MAR2019:13:00:00,33.08062999,53.73,0,30.83,3.83
13MAR2019:13:15:00,33.00506528,52.43,0,30.94,3.94
13MAR2019:13:30:00,33.22417814,51.14,0,31.22,4.22
13MAR2019:13:45:00,33.51782524,49.35,0,31.61,4.61
13MAR2019:14:00:00,33.50396424,48.89,0,31.66,4.66
13MAR2019:14:15:00,33.84457078,49.79,0,31.74,4.74
13MAR2019:14:30:00,33.77401425,51.14,0,31.53,4.53
13MAR2019:14:45:00,33.69982734,50.73,0,31.54,4.54
13MAR2019:15:00:00,33.50736211,50.1,0,31.51,4.51
13MAR2019:15:15:00,33.55334593,49.91,0,31.56,4.56
13MAR2019:15:30:00,33.51152447,50.44,0,31.47,4.47
13MAR2019:15:45:00,33.51173895,50.12,0,31.51,4.51
13MAR2019:16:00:00,33.39738663,50.48,0,31.4,4.4
13MAR2019:16:15:00,32.93303856,50.82,0,31.09,4.09
13MAR2019:16:30:00,33.12084342,51.56,0,31.11,4.11
13MAR2019:16:45:00,32.36850154,53.84,0,30.41,3.41
13MAR2019:17:00:00,31.78022854,54.96,0,29.94,2.94
13MAR2019:17:15:00,31.50920914,55.6,0,29.71,2.71
13MAR2019:17:30:00,31.43346441,55.54,0,29.67,2.67
13MAR2019:17:45:00,30.7971711,57.89,0,29.05,2.05
13MAR2019:18:00:00,29.8782685,59.68,0,28.31,1.31
13MAR2019:18:15:00,29.62027819,60.32,0,28.09,1.09
13MAR2019:18:30:00,29.25599562,60.24,0,27.85,0.85
13MAR2019:18:45:00,28.71789186,61.15,0,27.41,0.41
13MAR2019:19:00:00,28.52713799,62.68,0,27.18,0.18
13MAR2019:19:15:00,28.21263832,63.28,0,26.92,0
13MAR2019:19:30:00,26.93878333,63.43,0,26.57,0
13MAR2019:19:45:00,26.69328889,64.56,0,26.32,0
13MAR2019:20:00:00,26.4837,65.38,0,26.11,0
13MAR2019:20:15:00,26.34513889,65.55,0,25.98,0
13MAR2019:20:30:00,26.20576111,66.11,0,25.84,0
13MAR2019:20:45:00,26.13760556,66.87,0,25.76,0
13MAR2019:21:00:00,26.07522778,67.43,0,25.69,0
13MAR2019:21:15:00,25.99483333,67.3,0,25.62,0
13MAR2019:21:30:00,25.79053333,67.48,0,25.43,0
13MAR2019:21:45:00,25.70853889,67.71,0,25.35,0
13MAR2019:22:00:00,25.53567222,67.83,0,25.19,0
13MAR2019:22:15:00,25.47672222,68.1,0,25.13,0
13MAR2019:22:30:00,25.34517778,68.96,0,24.99,0
13MAR2019:22:45:00,25.47091111,68.72,0,25.11,0
13MAR2019:23:00:00,25.45602778,68.15,0,25.11,0
13MAR2019:23:15:00,25.36564444,68.48,0,25.02,0
13MAR2019:23:30:00,25.40990556,68.49,0,25.06,0
13MAR2019:23:45:00,25.34909444,69.11,0,24.99,0
14MAR2019:00:00:00,25.32314444,69.38,0,24.96,0
14MAR2019:00:15:00,25.24895,70.33,0,24.87,0
14MAR2019:00:30:00,25.12654444,71.54,0,24.73,0
14MAR2019:00:45:00,25.12311667,71.83,0,24.72,0
14MAR2019:01:00:00,25.10503333,71.98,0,24.7,0
14MAR2019:01:15:00,25.04187222,72.51,0,24.63,0
14MAR2019:01:30:00,25.0138,73.12,0,24.59,0
14MAR2019:01:45:00,24.9572,73.48,0,24.53,0
14MAR2019:02:00:00,24.83587222,74.31,0,24.4,0
14MAR2019:02:15:00,24.80202222,75.12,0,24.35,0
14MAR2019:02:30:00,24.75299444,75.77,0,24.29,0
14MAR2019:02:45:00,24.72730556,76.05,0,24.26,0
14MAR2019:03:00:00,24.62801111,76.46,0,24.16,0
14MAR2019:03:15:00,24.41845556,76.86,0,23.96,0
14MAR2019:03:30:00,24.32650556,77.13,0,23.87,0
14MAR2019:03:45:00,24.09573333,77.56,0,23.65,0
14MAR2019:04:00:00,24.03939444,77.93,0,23.59,0
14MAR2019:04:15:00,23.91105,78.07,0,23.47,0
14MAR2019:04:30:00,23.86646111,78.89,0,23.41,0
14MAR2019:04:45:00,23.87269444,79.55,0,23.4,0
14MAR2019:05:00:00,23.85490556,79.29,0,23.39,0
14MAR2019:05:15:00,23.86959444,79.01,0,23.41,0
14MAR2019:05:30:00,23.86411111,78.8,0,23.41,0
14MAR2019:05:45:00,23.88219444,78.65,0,23.43,0
14MAR2019:06:00:00,23.88483889,78.33,0,23.44,0
14MAR2019:06:15:00,23.80702222,78.72,0,23.36,0
14MAR2019:06:30:00,23.74102222,78.72,0,23.3,0
14MAR2019:06:45:00,23.78711111,78.8,0,23.34,0
14MAR2019:07:00:00,23.71794444,79.1,0,23.27,0
14MAR2019:07:15:00,23.70586667,79.48,0,23.25,0
14MAR2019:07:30:00,23.77007222,78.99,0,23.32,0
14MAR2019:07:45:00,23.82987222,77.91,0,23.4,0
14MAR2019:08:00:00,23.97176667,75.34,0,23.59,0
14MAR2019:08:15:00,24.17489444,73.43,0,23.82,0
14MAR2019:08:30:00,24.42966111,70.97,0,24.11,0
14MAR2019:08:45:00,24.78290556,68.49,0,24.49,0
14MAR2019:09:00:00,25.05686667,65.08,0,24.82,0
14MAR2019:09:15:00,25.36147778,61.58,0,25.18,0
14MAR2019:09:30:00,25.93191667,58.15,0,25.78,0
14MAR2019:09:45:00,26.68533889,55.83,0,26.52,0
14MAR2019:10:00:00,28.28767833,54.09,0,27.55,0.55
14MAR2019:10:15:00,28.97130581,53.84,0,28.13,1.13
14MAR2019:10:30:00,29.49558969,53.27,0,28.58,1.58
14MAR2019:10:45:00,29.8851161,52.46,0,28.94,1.94
14MAR2019:11:00:00,30.64494324,52.19,0,29.5,2.5
14MAR2019:11:15:00,31.41309347,51.78,0,30.05,3.05
14MAR2019:11:30:00,31.58566041,51.23,0,30.22,3.22
14MAR2019:11:45:00,31.93058954,50.94,0,30.47,3.47
14MAR2019:12:00:00,32.53353333,50.42,0,30.9,3.9
14MAR2019:12:15:00,32.99107377,49.86,0,31.24,4.24
14MAR2019:12:30:00,32.15644513,48.26,0,30.92,3.92
14MAR2019:12:45:00,32.02922698,47.82,0,30.89,3.89
14MAR2019:13:00:00,31.67622342,45.38,0,30.94,3.94
14MAR2019:13:15:00,32.31214312,46.82,0,31.19,4.19
14MAR2019:13:30:00,32.12275561,46.55,0,31.1,4.1
14MAR2019:13:45:00,31.64632567,47.29,0,30.7,3.7
14MAR2019:14:00:00,31.59397317,47.51,0,30.64,3.64
14MAR2019:14:15:00,31.7224792,47.82,0,30.69,3.69
14MAR2019:14:30:00,31.9152388,47.96,0,30.8,3.8
14MAR2019:14:45:00,31.42602529,48.02,0,30.47,3.47
14MAR2019:15:00:00,31.30912093,48.21,0,30.37,3.37
14MAR2019:15:15:00,31.19859378,48.62,0,30.25,3.25
14MAR2019:15:30:00,31.21817681,49.57,0,30.16,3.16
14MAR2019:15:45:00,31.63753616,49.72,0,30.42,3.42
14MAR2019:16:00:00,32.18226538,49.86,0,30.75,3.75
14MAR2019:16:15:00,32.62518249,50.21,0,30.98,3.98
14MAR2019:16:30:00,32.76164532,50.56,0,31.02,4.02
14MAR2019:16:45:00,32.96517706,50.81,0,31.11,4.11
14MAR2019:17:00:00,31.88915654,49.47,0,30.61,3.61
14MAR2019:17:15:00,30.92707147,45.51,0,30.4,3.4
14MAR2019:17:30:00,30.32248968,42.76,0,30.24,3.24
14MAR2019:17:45:00,30.49995716,45.47,0,30.09,3.09
14MAR2019:18:00:00,30.44500662,46.89,0,29.9,2.9
14MAR2019:18:15:00,29.95773582,50.79,0,29.15,2.15
14MAR2019:18:30:00,29.59075238,49.32,0,29.01,2.01
14MAR2019:18:45:00,29.10400028,50.68,0,28.5,1.5
14MAR2019:19:00:00,28.8433019,53.19,0,28.08,1.08
14MAR2019:19:15:00,28.74491836,53.96,0,27.94,0.94
14MAR2019:19:30:00,28.53921413,54.52,0,27.73,0.73
14MAR2019:19:45:00,28.07361987,53.85,0,27.38,0.38
14MAR2019:20:00:00,27.91582454,52.63,0,27.32,0.32
14MAR2019:20:15:00,27.8320489,51.33,0,27.33,0.33
14MAR2019:20:30:00,27.71030271,50.91,0,27.24,0.24
14MAR2019:20:45:00,27.60400032,50.07,0,27.19,0.19
